file,line,kind,token,snippet,category,exception_ref
apps/gestao-vite/src/paginas/builder/modelo.ts,122,literal-value,ele,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
apps/gestao-vite/src/paginas/builder/modelo.ts,122,literal-value,nao,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
apps/gestao-vite/src/paginas/builder/modelo.ts,122,literal-value,sempre,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
apps/gestao-vite/src/paginas/builder/modelo.ts,122,literal-value,ser,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
apps/gestao-vite/src/paginas/builder/modelo.ts,125,comment,,/** O `Ticket` que o Desk devolve ao bloco de atendimento quando o atendimento acaba. */,,
apps/gestao-vite/src/paginas/builder/modelo.ts,128,comment,,"/** As três ""Saídas de atendimento"" do bloco `desk:`, na ordem do editor. */",,
apps/gestao-vite/src/paginas/builder/modelo.ts,129,identifier,atendimento,export const SAIDAS_DE_ATENDIMENTO = [,,
apps/gestao-vite/src/paginas/builder/modelo.ts,130,literal-value,atendente,"{ status: 'ClosedAttendant', rotulo: 'ticket finalizado pelo atendente' },",,
apps/gestao-vite/src/paginas/builder/modelo.ts,130,literal-value,pelo,"{ status: 'ClosedAttendant', rotulo: 'ticket finalizado pelo atendente' },",,
apps/gestao-vite/src/paginas/builder/modelo.ts,131,literal-value,pelo,"{ status: 'ClosedClient', rotulo: 'ticket finalizado pelo cliente' },",,
apps/gestao-vite/src/paginas/builder/modelo.ts,132,literal-value,inatividade,"{ status: 'ClosedClientInactivity', rotulo: 'ticket finalizado por inatividade do cliente' },",,
apps/gestao-vite/src/paginas/builder/modelo.ts,132,literal-value,por,"{ status: 'ClosedClientInactivity', rotulo: 'ticket finalizado por inatividade do cliente' },",,
apps/gestao-vite/src/paginas/builder/modelo.ts,137,identifier,gerar,export const gerarId = (): string => crypto.randomUUID();,,
apps/gestao-vite/src/paginas/builder/modelo.ts,139,identifier,valor,const copiar = <T>(valor: T): T => JSON.parse(JSON.stringify(valor)) as T;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,142,identifier,transferencia,const MARCADOR_DE_AREA_DE_TRANSFERENCIA = 'pipe-builder:block/v1:';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,144,identifier,atendimento,export const ehAtendimento = (id: string): boolean => id.startsWith(PREFIXO_DO_ATENDIMENTO);,,
apps/gestao-vite/src/paginas/builder/modelo.ts,146,identifier,padrao,"const px = (valor: string | undefined, padrao: number): number => {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,146,identifier,valor,"const px = (valor: string | undefined, padrao: number): number => {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,151,identifier,bloco,export function posicaoDe(bloco: Bloco): Posicao {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,151,identifier,posicao,export function posicaoDe(bloco: Bloco): Posicao {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,156,identifier,como,export function posicaoComoTexto(posicao: Posicao): { top: string; left: string } {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,156,identifier,posicao,export function posicaoComoTexto(posicao: Posicao): { top: string; left: string } {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,156,identifier,texto,export function posicaoComoTexto(posicao: Posicao): { top: string; left: string } {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,170,identifier,bloco,export function entradaDe(bloco: Bloco): EntradaDoEditor | null {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,170,identifier,entrada,export function entradaDe(bloco: Bloco): EntradaDoEditor | null {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,182,identifier,arranjo,"const ARRANJO = { left: 160, top: 96, passoX: 300, passoY: 180, porLinha: 4 } as const;",,
apps/gestao-vite/src/paginas/builder/modelo.ts,182,identifier,por,"const ARRANJO = { left: 160, top: 96, passoX: 300, passoY: 180, porLinha: 4 } as const;",,
apps/gestao-vite/src/paginas/builder/modelo.ts,189,identifier,posicao,function arranjarSemPosicao(mapa: Mapa): void {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,189,identifier,sem,function arranjarSemPosicao(mapa: Mapa): void {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,190,identifier,posicao,const semPosicao = Object.values(mapa).filter((b) => !b.$position?.top && !b.$position?.left);,,
apps/gestao-vite/src/paginas/builder/modelo.ts,190,identifier,sem,const semPosicao = Object.values(mapa).filter((b) => !b.$position?.top && !b.$position?.left);,,
apps/gestao-vite/src/paginas/builder/modelo.ts,191,identifier,bloco,"semPosicao.forEach((bloco, i) => {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,199,identifier,desenho,export function lerDesenho(desenho: DesenhoDoBuilder): Mapa {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,199,identifier,ler,export function lerDesenho(desenho: DesenhoDoBuilder): Mapa {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,201,identifier,bruto,"for (const [codigo, bruto] of Object.entries(desenho.fluxo)) {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,201,identifier,codigo,"for (const [codigo, bruto] of Object.entries(desenho.fluxo)) {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,203,identifier,bloco,const bloco = copiar(bruto) as Bloco;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,217,identifier,desenho,"export function montarDesenho(mapa: Mapa, globais: Record<string, unknown>): DesenhoDoBuilder {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,217,identifier,globais,"export function montarDesenho(mapa: Mapa, globais: Record<string, unknown>): DesenhoDoBuilder {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,218,identifier,fluxo,"const fluxo: Record<string, unknown> = {};",,
apps/gestao-vite/src/paginas/builder/modelo.ts,219,identifier,bloco,for (const bloco of Object.values(mapa)) fluxo[bloco.id] = copiar(bloco);,,
apps/gestao-vite/src/paginas/builder/modelo.ts,220,identifier,fluxo,"return { fluxo, globais: copiar(globais) };",,
apps/gestao-vite/src/paginas/builder/modelo.ts,220,identifier,globais,"return { fluxo, globais: copiar(globais) };",,
apps/gestao-vite/src/paginas/builder/modelo.ts,226,identifier,cartao,"export function cartao(id: string, tipo: string, conteudo: unknown, lado: 'left' | 'right') {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,226,identifier,conteudo,"export function cartao(id: string, tipo: string, conteudo: unknown, lado: 'left' | 'right') {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,237,identifier,entrada,export function novaEntrada(id = gerarId()): ItemDeConteudo {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,248,identifier,esqueleto,"function esqueleto(id: string, titulo: string, posicao: Posicao): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,248,identifier,posicao,"function esqueleto(id: string, titulo: string, posicao: Posicao): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,269,identifier,padrao,function saidaPadraoInicial(mapa: Mapa): Bloco['$defaultOutput'] {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,269,identifier,saida,function saidaPadraoInicial(mapa: Mapa): Bloco['$defaultOutput'] {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,274,identifier,bloco,"export function novoBloco(mapa: Mapa, posicao: Posicao, id = gerarId()): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,274,identifier,posicao,"export function novoBloco(mapa: Mapa, posicao: Posicao, id = gerarId()): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,283,identifier,atendimento,"export function novoBlocoDeAtendimento(mapa: Mapa, posicao: Posicao, id = gerarId()): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,283,identifier,bloco,"export function novoBlocoDeAtendimento(mapa: Mapa, posicao: Posicao, id = gerarId()): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,283,identifier,posicao,"export function novoBlocoDeAtendimento(mapa: Mapa, posicao: Posicao, id = gerarId()): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,284,identifier,codigo,const codigo = `${PREFIXO_DO_ATENDIMENTO}${id}`;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,285,identifier,atendimento,const saidasDeAtendimento: SaidaDoEditor[] = SAIDAS_DE_ATENDIMENTO.map((s) => ({,,
apps/gestao-vite/src/paginas/builder/modelo.ts,303,identifier,entrada,const entrada = novaEntrada(`${id}-entrada`);,,
apps/gestao-vite/src/paginas/builder/modelo.ts,321,identifier,bloco,"export function adicionarBloco(mapa: Mapa, bloco: Bloco): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,325,identifier,bloco,"export function renomearBloco(mapa: Mapa, id: string, titulo: string): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,326,identifier,bloco,const bloco = mapa[id];,,
apps/gestao-vite/src/paginas/builder/modelo.ts,331,identifier,bloco,"export function moverBloco(mapa: Mapa, id: string, posicao: Posicao): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,331,identifier,posicao,"export function moverBloco(mapa: Mapa, id: string, posicao: Posicao): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,332,identifier,bloco,const bloco = mapa[id];,,
apps/gestao-vite/src/paginas/builder/modelo.ts,338,identifier,bloco,"export function substituirBloco(mapa: Mapa, bloco: Bloco): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,343,identifier,bloco,"function copiaDoBloco(origem: Bloco, posicao: Posicao, novoId = gerarId()): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,343,identifier,posicao,"function copiaDoBloco(origem: Bloco, posicao: Posicao, novoId = gerarId()): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,349,identifier,saida,for (const saida of copia.$conditionOutputs ?? []) {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,361,identifier,bloco,"export function duplicarBloco(mapa: Mapa, id: string, novoId = gerarId()): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,364,identifier,posicao,const posicao = posicaoDe(origem);,,
apps/gestao-vite/src/paginas/builder/modelo.ts,369,identifier,bloco,export function textoDoBlocoCopiado(bloco: Bloco): string {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,369,identifier,copiado,export function textoDoBlocoCopiado(bloco: Bloco): string {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,369,identifier,texto,export function textoDoBlocoCopiado(bloco: Bloco): string {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,373,identifier,bloco,export function blocoDoTextoCopiado(texto: string): Bloco | null {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,373,identifier,copiado,export function blocoDoTextoCopiado(texto: string): Bloco | null {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,373,identifier,texto,export function blocoDoTextoCopiado(texto: string): Bloco | null {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,376,identifier,valor,const valor: unknown = JSON.parse(texto.slice(MARCADOR_DE_AREA_DE_TRANSFERENCIA.length));,,
apps/gestao-vite/src/paginas/builder/modelo.ts,385,identifier,bloco,"export function colarBloco(mapa: Mapa, origem: Bloco, posicao: Posicao, novoId = gerarId()): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,385,identifier,posicao,"export function colarBloco(mapa: Mapa, origem: Bloco, posicao: Posicao, novoId = gerarId()): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,391,identifier,pode,"export function podeExcluir(mapa: Mapa, id: string): boolean {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,392,identifier,bloco,const bloco = mapa[id];,,
apps/gestao-vite/src/paginas/builder/modelo.ts,401,identifier,bloco,"export function excluirBloco(mapa: Mapa, id: string): Mapa {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,404,identifier,bloco,for (const bloco of Object.values(mapa)) {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,414,identifier,destino,export function semDestino(saida: SaidaDoEditor): SaidaDoEditor {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,414,identifier,saida,export function semDestino(saida: SaidaDoEditor): SaidaDoEditor {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,414,identifier,sem,export function semDestino(saida: SaidaDoEditor): SaidaDoEditor {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,415,identifier,resto,const resto = { ...saida };,,
apps/gestao-vite/src/paginas/builder/modelo.ts,424,identifier,bloco,for (const bloco of Object.values(mapa)) {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,425,identifier,saida,for (const saida of bloco.$conditionOutputs ?? []) {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,427,identifier,chave,const chave = `${bloco.id}\u0000${saida.stateId}`;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,430,identifier,para,"arestas.push({ de: bloco.id, para: saida.stateId });",,
apps/gestao-vite/src/paginas/builder/modelo.ts,436,identifier,erro,export type ResultadoDeLigacao = { ok: true; mapa: Mapa } | { ok: false; erro: string };,,
apps/gestao-vite/src/paginas/builder/modelo.ts,436,identifier,ligacao,export type ResultadoDeLigacao = { ok: true; mapa: Mapa } | { ok: false; erro: string };,,
apps/gestao-vite/src/paginas/builder/modelo.ts,436,identifier,resultado,export type ResultadoDeLigacao = { ok: true; mapa: Mapa } | { ok: false; erro: string };,,
apps/gestao-vite/src/paginas/builder/modelo.ts,439,identifier,para,"export function ligar(mapa: Mapa, de: string, para: string, id = gerarId()): ResultadoDeLigacao {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,441,identifier,erro,"if (!origem || !mapa[para]) return { ok: false, erro: 'Bloco não encontrado.' };",,
apps/gestao-vite/src/paginas/builder/modelo.ts,442,identifier,erro,"if (de === ID_DO_FIM) return { ok: false, erro: MENSAGENS.fimNaoLiga };",,
apps/gestao-vite/src/paginas/builder/modelo.ts,445,identifier,erro,"if (saidas.length >= LIMITE_DE_SAIDAS) return { ok: false, erro: MENSAGENS.limiteDeSaidas };",,
apps/gestao-vite/src/paginas/builder/modelo.ts,461,identifier,bloco,"function desligarDe(bloco: Bloco, alvo: string, tudo: boolean): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,461,identifier,tudo,"function desligarDe(bloco: Bloco, alvo: string, tudo: boolean): Bloco {",,
apps/gestao-vite/src/paginas/builder/modelo.ts,463,identifier,padrao,const padrao = bloco.$defaultOutput?.stateId === alvo;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,465,identifier,feito,let feito = false;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,467,identifier,saida,for (const saida of saidas) {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,483,identifier,para,"export function desligar(mapa: Mapa, de: string, para: string): Mapa {",,
apps/gestao-vite/src/paginas/builder/no.tsx,1,path,gestao,apps/gestao-vite/src/paginas/builder/no.tsx,,
apps/gestao-vite/src/paginas/builder/no.tsx,1,path,paginas,apps/gestao-vite/src/paginas/builder/no.tsx,,
apps/gestao-vite/src/paginas/builder/no.tsx,2,identifier,etiqueta,import { Etiqueta } from '@pipe/ui';,,
apps/gestao-vite/src/paginas/builder/no.tsx,3,identifier,bloco,import type { Bloco } from './modelo';,,
apps/gestao-vite/src/paginas/builder/no.tsx,4,identifier,atendimento,"import { ehAtendimento, posicaoDe } from './modelo';",,
apps/gestao-vite/src/paginas/builder/no.tsx,4,identifier,posicao,"import { ehAtendimento, posicaoDe } from './modelo';",,
apps/gestao-vite/src/paginas/builder/no.tsx,5,identifier,bloco,import { etiquetasDoBloco } from './etiquetas-do-bloco';,,
apps/gestao-vite/src/paginas/builder/no.tsx,5,identifier,etiquetas,import { etiquetasDoBloco } from './etiquetas-do-bloco';,,
apps/gestao-vite/src/paginas/builder/no.tsx,7,comment,,/**,,
apps/gestao-vite/src/paginas/builder/no.tsx,22,identifier,bloco,bloco: Bloco;,,
apps/gestao-vite/src/paginas/builder/no.tsx,23,identifier,erros,erros: string[];,,
apps/gestao-vite/src/paginas/builder/no.tsx,26,comment,,/** Alvo possível da ligação que está sendo arrastada. */,,
apps/gestao-vite/src/paginas/builder/no.tsx,30,identifier,saida,onPointerDownNaSaida: (e: PointerEventDeReact<HTMLSpanElement>) => void;,,
apps/gestao-vite/src/paginas/builder/no.tsx,34,comment,,"/** As etiquetas automáticas do editor: o tipo de cada ação, e ""UserInput"" se espera resposta. */",,
apps/gestao-vite/src/paginas/builder/no.tsx,38,identifier,bloco,"bloco,",,
apps/gestao-vite/src/paginas/builder/no.tsx,39,identifier,erros,"erros,",,
apps/gestao-vite/src/paginas/builder/no.tsx,45,identifier,saida,"onPointerDownNaSaida,",,
apps/gestao-vite/src/paginas/builder/no.tsx,48,identifier,posicao,const posicao = posicaoDe(bloco);,,
apps/gestao-vite/src/paginas/builder/no.tsx,57,identifier,etiquetas,const etiquetas = etiquetasDoBloco(bloco);,,
apps/gestao-vite/src/paginas/builder/no.tsx,62,data-attr,bloco,data-bloco={bloco.id},,
apps/gestao-vite/src/paginas/builder/no.tsx,71,string-literal,erros,"<Etiqueta tom=""erro"" redonda className=""bl-no-erros"">",,
apps/gestao-vite/src/paginas/builder/no.tsx,77,string-literal,etiquetas,"<div className=""bl-no-etiquetas"">",,
apps/gestao-vite/src/paginas/builder/no.tsx,78,identifier,etiqueta,{etiquetas.map((etiqueta) => (,,
apps/gestao-vite/src/paginas/builder/no.tsx,81,string-literal,etiqueta,"className=""bl-no-etiqueta""",,
apps/gestao-vite/src/paginas/builder/no.tsx,86,string-literal,etiqueta,"<span className=""bl-no-etiqueta-rotulo"">{etiqueta.rotulo}</span>",,
